Order ID,Customer Name,Email,Country,Currency,Product SKU,Product Description,Quantity,Unit Price,Total Price,Order Date,Shipping Fee,Delivery Status,Delivery Date,Payment Method,Notes,Unnamed: 0
ORD4899,王伟,王伟@gmail.con,Germany,JPY,#SKU234,Laptop&nbsp;Bag,three,25,,2023-05-12,7,Delivered,2023-05-14,paypal,Delayed! 😡,154
ORD19392,Anna Müller,annamüller@yahoo.com,DE,USD,#SKU234,Smartphone,2,twenty,,2026-12-01,free,Delivered,2026-11-30,Cash on deliv,,155
ORD12727,王伟,王伟@hotmail.com,Deutschland,€,SKU-123,Gaming Chair,0,$10.00,,2023-05-12,$5,delivrd,2023-05-22,Cash on deliv,,156
ORD5195,Anna Müller,annamüller@yahoo.com,Germany,$,SKU_999,Smartphone,2 pcs,$10.00,,2023-05-12,€4,delivrd,2023-05-14,Credit Curd,,157
ORD12426,Marie Curie,mariecurie@hotmail.com,UK,$,SKU-123,USB-C Cable,three,€30,,2026-12-01,€4,Shipped,2026-12-03,Cash on deliv,,158
ORD3452,Marie Curie,mariecurie@yahoo.com,DE,£,sku-678,USB-C Cable,0,$10.00,,2026-12-01,€4,Delivered,2026-12-03,PayPal,Excellent 👍,159
ORD14334,Anna Müller,annamüller@gmail.con,Deutschland,€,sku-678,Smartphone,2 pcs,€30,,2026-12-01,7,Shipped,2026-12-03,Credit Curd,,160
ORD11041,Marie Curie,mariecurie@hotmail.com,United Kingdom,€,SKU_999,Gaming Chair,1,€30,,2023-05-12,7,Shipped,2023-05-22,Credit Curd,<div>Hurry</div>,161
ORD12743,Carlos Diaz,carlosdiaz@gmail.con,UK,€,SKU_999,Gaming Chair,3,€30,,2023-05-12,7,Cancelled,2023-05-22,PayPal,,162
ORD18641,Anna Müller,annamüller@gmail.con,UK,JPY,345,Laptop&nbsp;Bag,0,40,,2023-05-12,7,delivrd,2023-05-14,Credit Curd,,163
ORD17561,😊 Alex,😊alex@yahoo.com,Germany,JPY,SKU-123,Gaming Chair,1,twenty,,2023-05-12,5.00,Shipped,2023-05-17,paypal,<div>Hurry</div>,164
ORD17178,John Doe,johndoe@gmail.con,USA,JPY,SKU_999,Gaming Chair,2 pcs,40,,2026-12-01,7,Cancelled,2026-12-06,credit card,Delayed! 😡,165
ORD8725,王伟,王伟@gmail.con,United Kingdom,£,345,Smartphone,three,$10.00,,2023-05-12,7,Cancelled,2023-05-11,PayPal,Delayed! 😡,166
ORD17954,王伟,王伟@hotmail.com,United States,USD,sku-678,Laptop&nbsp;Bag,2 pcs,£12.5,,2023-05-12,7,In-transit,2023-05-14,Cash on deliv,<div>Hurry</div>,167
ORD5387,😊 Alex,😊alex@hotmail.com,USA,$,345,<b>Wireless Mouse</b>,-1,£12.5,,2023-05-12,€4,Shipped,2023-05-22,credit card,,168
ORD18561,王伟,王伟@gmail.con,UK,JPY,345,Gaming Chair,1,40,,2026-12-01,$5,Shipped,2026-12-06,Cash on deliv,<div>Hurry</div>,169
ORD4691,Jane Smith,janesmith@hotmail.com,United States,USD,#SKU234,USB-C Cable,three,£12.5,,2023-05-12,5.00,In-transit,2023-05-17,paypal,Delayed! 😡,170
ORD1483,Anna Müller,annamüller@gmail.con,USA,JPY,SKU-123,Smartphone,2 pcs,twenty,,2023-05-12,5.00,In-transit,2023-05-22,paypal,,171
ORD10713,Anna Müller,annamüller@hotmail.com,United States,€,SKU_999,USB-C Cable,3,€30,,2023-05-12,$5,Delivered,2023-05-14,PayPal,,172
ORD2746,Jane Smith,janesmith@gmail.con,Germany,USD,SKU-123,<b>Wireless Mouse</b>,three,$10.00,,2023-05-12,$5,In-transit,2023-05-17,PayPal,,173
ORD16712,Anna Müller,annamüller@hotmail.com,UK,£,#SKU234,Gaming Chair,2 pcs,£12.5,,2023-05-12,€4,delivrd,2023-05-14,credit card,Delayed! 😡,174
ORD13078,Jane Smith,janesmith@yahoo.com,United States,$,345,<b>Wireless Mouse</b>,2,£12.5,,2023-05-12,-3,Cancelled,2023-05-17,credit card,Excellent 👍,175
ORD10188,Anna Müller,annamüller@yahoo.com,United Kingdom,£,SKU-123,USB-C Cable,3,25,,2023-05-12,$5,Delivered,2023-05-11,Cash on deliv,Excellent 👍,176
ORD18573,Jane Smith,janesmith@outlook.com,United States,USD,SKU_999,<b>Wireless Mouse</b>,2,twenty,,2023-05-12,€4,Cancelled,2023-05-17,Cash on deliv,<div>Hurry</div>,177
,Carlos Diaz,carlosdiaz@yahoo.com,United Kingdom,€,sku-678,Gaming Chair,three,£12.5,,2023-05-12,5.00,Delivered,2023-05-17,PayPal,,178
ORD9398,王伟,王伟@yahoo.com,United Kingdom,USD,#SKU234,<b>Wireless Mouse</b>,0,$10.00,,2023-05-12,€4,Shipped,2023-05-11,Cash on deliv,,179
,John Doe,johndoe@yahoo.com,DE,USD,sku-678,<b>Wireless Mouse</b>,2 pcs,40,,2026-12-01,7,Delivered,2026-12-03,paypal,,180
ORD9329,Carlos Diaz,carlosdiaz@hotmail.com,Deutschland,£,#SKU234,Gaming Chair,2 pcs,25,,2023-05-12,$5,delivrd,2023-05-22,paypal,,181
ORD7926,Carlos Diaz,carlosdiaz@hotmail.com,Germany,USD,sku-678,<b>Wireless Mouse</b>,2,40,,2026-12-01,€4,In-transit,2026-11-30,PayPal,,182
ORD3059,Jane Smith,janesmith@hotmail.com,Germany,JPY,345,Smartphone,2 pcs,25,,2026-12-01,-3,Shipped,2026-12-03,Cash on deliv,<div>Hurry</div>,183
ORD14043,😊 Alex,😊alex@gmail.con,United Kingdom,$,#SKU234,Gaming Chair,1,€30,,2023-05-12,7,delivrd,2023-05-17,Cash on deliv,,184
ORD6951,Marie Curie,mariecurie@yahoo.com,DE,JPY,345,Gaming Chair,three,$10.00,,2023-05-12,€4,Delivered,2023-05-17,PayPal,,185
ORD3944,John Doe,johndoe@gmail.con,UK,£,SKU_999,Smartphone,2 pcs,25,,2023-05-12,5.00,In-transit,2023-05-22,Cash on deliv,Delayed! 😡,186
ORD14764,Carlos Diaz,carlosdiaz@gmail.con,Deutschland,JPY,sku-678,Gaming Chair,-1,40,,2023-05-12,7,Cancelled,2023-05-11,Cash on deliv,,187
ORD16724,Anna Müller,annamüller@outlook.com,DE,€,#SKU234,<b>Wireless Mouse</b>,1,$10.00,,2023-05-12,-3,Cancelled,2023-05-14,credit card,<div>Hurry</div>,188
ORD7372,😊 Alex,😊alex@gmail.con,DE,$,345,Gaming Chair,1,40,,2023-05-12,$5,Delivered,2023-05-11,paypal,Delayed! 😡,189
ORD8316,Anna Müller,annamüller@yahoo.com,United Kingdom,USD,SKU_999,USB-C Cable,three,25,,2023-05-12,7,delivrd,2023-05-17,credit card,Excellent 👍,190
ORD2362,Carlos Diaz,carlosdiaz@gmail.con,United States,€,345,Smartphone,1,25,,2026-12-01,7,Shipped,2026-11-30,paypal,Excellent 👍,191
ORD10148,Carlos Diaz,carlosdiaz@yahoo.com,DE,€,#SKU234,Gaming Chair,3,€30,,2026-12-01,$5,In-transit,2026-11-30,paypal,,192
ORD8226,Marie Curie,mariecurie@gmail.con,Deutschland,£,#SKU234,Laptop&nbsp;Bag,1,$10.00,,2023-05-12,free,Cancelled,2023-05-22,PayPal,Excellent 👍,193
ORD6880,Marie Curie,mariecurie@outlook.com,United Kingdom,$,sku-678,Smartphone,2 pcs,40,,2026-12-01,-3,Cancelled,2026-11-30,paypal,Excellent 👍,194
ORD7170,Marie Curie,mariecurie@hotmail.com,USA,£,SKU_999,Laptop&nbsp;Bag,-1,£12.5,,2023-05-12,free,delivrd,2023-05-11,credit card,Delayed! 😡,195
ORD14134,John Doe,johndoe@yahoo.com,USA,JPY,345,<b>Wireless Mouse</b>,-1,"15,00",,2023-05-12,7,Shipped,2023-05-22,Cash on deliv,Excellent 👍,196
ORD5504,John Doe,johndoe@outlook.com,UK,£,#SKU234,USB-C Cable,2 pcs,twenty,,2023-05-12,€4,Delivered,2023-05-17,paypal,<div>Hurry</div>,197
,Jane Smith,janesmith@gmail.con,UK,$,345,<b>Wireless Mouse</b>,2 pcs,€30,,2023-05-12,5.00,Cancelled,2023-05-14,credit card,,198
ORD14098,Anna Müller,annamüller@gmail.con,United States,£,SKU_999,USB-C Cable,2,$10.00,,2023-05-12,$5,Cancelled,2023-05-11,Cash on deliv,,199
ORD10261,Carlos Diaz,carlosdiaz@gmail.con,DE,£,SKU_999,Gaming Chair,2,"15,00",,2023-05-12,-3,Delivered,2023-05-17,PayPal,Delayed! 😡,200
ORD8941,Jane Smith,janesmith@outlook.com,UK,$,SKU_999,<b>Wireless Mouse</b>,2,twenty,,2026-12-01,€4,Shipped,2026-12-11,paypal,<div>Hurry</div>,201
ORD17648,Carlos Diaz,carlosdiaz@yahoo.com,United States,JPY,SKU-123,Smartphone,three,40,,2023-05-12,$5,In-transit,2023-05-22,credit card,,202
ORD1299,Marie Curie,mariecurie@yahoo.com,DE,USD,#SKU234,Smartphone,1,£12.5,,2023-05-12,-3,In-transit,2023-05-17,Cash on deliv,,203
ORD6915,王伟,王伟@outlook.com,USA,€,sku-678,Laptop&nbsp;Bag,3,40,,2023-05-12,-3,Shipped,2023-05-14,credit card,<div>Hurry</div>,204
ORD7542,Jane Smith,janesmith@gmail.con,Deutschland,€,345,Gaming Chair,3,$10.00,,2023-05-12,$5,Shipped,2023-05-17,Credit Curd,Excellent 👍,205
ORD6186,Anna Müller,annamüller@gmail.con,Germany,USD,sku-678,Laptop&nbsp;Bag,0,twenty,,2026-12-01,-3,In-transit,2026-12-11,Cash on deliv,Excellent 👍,206
ORD19186,Marie Curie,mariecurie@gmail.con,USA,$,SKU-123,<b>Wireless Mouse</b>,3,€30,,2023-05-12,5.00,delivrd,2023-05-17,credit card,,207
,Jane Smith,janesmith@outlook.com,UK,USD,SKU_999,Laptop&nbsp;Bag,2,"15,00",,2023-05-12,5.00,In-transit,2023-05-22,Credit Curd,<div>Hurry</div>,208
ORD17077,😊 Alex,😊alex@hotmail.com,United Kingdom,JPY,SKU-123,Smartphone,-1,€30,,2023-05-12,$5,Cancelled,2023-05-17,Credit Curd,,209
ORD13423,John Doe,johndoe@yahoo.com,USA,£,#SKU234,USB-C Cable,3,$10.00,,2023-05-12,-3,Delivered,2023-05-14,Cash on deliv,,210
ORD14769,王伟,王伟@outlook.com,Deutschland,USD,sku-678,Smartphone,0,25,,2023-05-12,€4,Delivered,2023-05-14,PayPal,,211
ORD11647,Marie Curie,mariecurie@hotmail.com,United Kingdom,USD,SKU_999,Laptop&nbsp;Bag,-1,twenty,,2026-12-01,€4,In-transit,2026-12-06,Credit Curd,,212
,Jane Smith,janesmith@outlook.com,USA,USD,345,Smartphone,2,"15,00",,2023-05-12,$5,delivrd,2023-05-17,PayPal,,213
ORD7849,😊 Alex,😊alex@yahoo.com,DE,€,SKU-123,<b>Wireless Mouse</b>,-1,25,,2023-05-12,5.00,delivrd,2023-05-22,paypal,,214
ORD16441,王伟,王伟@yahoo.com,Deutschland,USD,#SKU234,Laptop&nbsp;Bag,1,"15,00",,2023-05-12,7,delivrd,2023-05-11,Cash on deliv,,215
ORD15207,Jane Smith,janesmith@gmail.con,UK,€,SKU-123,<b>Wireless Mouse</b>,3,40,,2026-12-01,-3,Cancelled,2026-12-03,Cash on deliv,,216
ORD6090,Marie Curie,mariecurie@outlook.com,United Kingdom,USD,sku-678,Gaming Chair,three,$10.00,,2026-12-01,€4,Shipped,2026-12-06,paypal,<div>Hurry</div>,217
ORD4602,Anna Müller,annamüller@yahoo.com,United Kingdom,€,345,Smartphone,0,$10.00,,2023-05-12,$5,In-transit,2023-05-11,Cash on deliv,,218
ORD2460,John Doe,johndoe@hotmail.com,UK,€,345,Laptop&nbsp;Bag,2 pcs,$10.00,,2026-12-01,free,Delivered,2026-12-06,Credit Curd,,219
ORD13403,John Doe,johndoe@gmail.con,Deutschland,USD,#SKU234,Smartphone,2 pcs,twenty,,2023-05-12,free,Delivered,2023-05-11,PayPal,Delayed! 😡,220
ORD6438,Jane Smith,janesmith@hotmail.com,Deutschland,JPY,SKU_999,<b>Wireless Mouse</b>,-1,twenty,,2023-05-12,free,In-transit,2023-05-11,PayPal,<div>Hurry</div>,221
ORD19641,Marie Curie,mariecurie@yahoo.com,Deutschland,$,SKU_999,Gaming Chair,three,€30,,2023-05-12,5.00,In-transit,2023-05-22,paypal,Delayed! 😡,222
ORD11928,Anna Müller,annamüller@yahoo.com,United States,$,sku-678,Gaming Chair,three,40,,2023-05-12,free,Delivered,2023-05-22,PayPal,,223
ORD19806,Marie Curie,mariecurie@yahoo.com,Germany,JPY,SKU-123,<b>Wireless Mouse</b>,2 pcs,€30,,2026-12-01,free,Shipped,2026-12-03,credit card,,224
ORD6567,Jane Smith,janesmith@yahoo.com,UK,USD,SKU_999,USB-C Cable,0,"15,00",,2023-05-12,5.00,Cancelled,2023-05-14,paypal,,225
,😊 Alex,😊alex@gmail.con,USA,€,sku-678,USB-C Cable,-1,€30,,2023-05-12,free,In-transit,2023-05-22,Cash on deliv,,226
ORD9250,😊 Alex,😊alex@outlook.com,Germany,$,SKU_999,Gaming Chair,1,£12.5,,2023-05-12,€4,Delivered,2023-05-14,paypal,,227
ORD10041,王伟,王伟@outlook.com,Germany,£,SKU-123,Laptop&nbsp;Bag,2 pcs,twenty,,2023-05-12,€4,delivrd,2023-05-14,PayPal,Delayed! 😡,228
ORD14684,Carlos Diaz,carlosdiaz@hotmail.com,United Kingdom,USD,345,USB-C Cable,-1,twenty,,2026-12-01,7,Shipped,2026-12-03,Credit Curd,Excellent 👍,229
ORD13178,😊 Alex,😊alex@yahoo.com,United Kingdom,USD,SKU_999,Smartphone,2,25,,2023-05-12,-3,Delivered,2023-05-22,paypal,Excellent 👍,230
ORD19307,Jane Smith,janesmith@gmail.con,UK,€,SKU_999,<b>Wireless Mouse</b>,1,$10.00,,2023-05-12,5.00,Shipped,2023-05-17,Credit Curd,Delayed! 😡,231
ORD6619,😊 Alex,😊alex@gmail.con,Germany,€,345,<b>Wireless Mouse</b>,2,£12.5,,2023-05-12,5.00,delivrd,2023-05-11,paypal,,232
ORD4057,Carlos Diaz,carlosdiaz@hotmail.com,UK,€,#SKU234,Smartphone,2 pcs,40,,2026-12-01,free,In-transit,2026-11-30,PayPal,Excellent 👍,233
,😊 Alex,😊alex@yahoo.com,UK,JPY,sku-678,<b>Wireless Mouse</b>,three,$10.00,,2023-05-12,5.00,Shipped,2023-05-11,paypal,<div>Hurry</div>,234
ORD16617,😊 Alex,😊alex@yahoo.com,United Kingdom,€,SKU-123,Gaming Chair,0,twenty,,2026-12-01,5.00,Delivered,2026-12-11,paypal,,235
,John Doe,johndoe@gmail.con,USA,JPY,SKU-123,Laptop&nbsp;Bag,2 pcs,"15,00",,2026-12-01,-3,Cancelled,2026-12-03,Cash on deliv,<div>Hurry</div>,236
ORD11502,Carlos Diaz,carlosdiaz@hotmail.com,UK,$,345,<b>Wireless Mouse</b>,2,25,,2023-05-12,free,delivrd,2023-05-11,Credit Curd,,237
ORD18392,John Doe,johndoe@gmail.con,United Kingdom,JPY,345,Laptop&nbsp;Bag,-1,25,,2023-05-12,$5,Cancelled,2023-05-14,paypal,Delayed! 😡,238
ORD7503,Carlos Diaz,carlosdiaz@gmail.con,USA,USD,345,Smartphone,1,£12.5,,2023-05-12,7,delivrd,2023-05-11,PayPal,Delayed! 😡,239
ORD16421,John Doe,johndoe@gmail.con,UK,USD,SKU-123,<b>Wireless Mouse</b>,3,"15,00",,2023-05-12,€4,Delivered,2023-05-14,Cash on deliv,,240
ORD4998,Carlos Diaz,carlosdiaz@hotmail.com,UK,JPY,345,Laptop&nbsp;Bag,2,€30,,2023-05-12,free,Shipped,2023-05-22,paypal,,241
ORD3519,😊 Alex,😊alex@outlook.com,Deutschland,JPY,#SKU234,Smartphone,2 pcs,twenty,,2023-05-12,5.00,Delivered,2023-05-17,Cash on deliv,<div>Hurry</div>,242
ORD10186,Jane Smith,janesmith@yahoo.com,Germany,$,#SKU234,Smartphone,3,€30,,2023-05-12,free,delivrd,2023-05-22,paypal,<div>Hurry</div>,243
ORD6395,John Doe,johndoe@gmail.con,United Kingdom,USD,sku-678,<b>Wireless Mouse</b>,2,$10.00,,2026-12-01,7,Shipped,2026-12-06,paypal,Excellent 👍,244
ORD6188,Jane Smith,janesmith@gmail.con,Germany,$,SKU_999,Smartphone,three,€30,,2023-05-12,$5,Delivered,2023-05-17,Cash on deliv,,245
,😊 Alex,😊alex@hotmail.com,USA,£,SKU_999,USB-C Cable,three,$10.00,,2026-12-01,-3,delivrd,2026-12-03,credit card,Excellent 👍,246
ORD14893,John Doe,johndoe@hotmail.com,UK,€,345,USB-C Cable,-1,twenty,,2023-05-12,-3,Delivered,2023-05-14,Cash on deliv,Excellent 👍,247
ORD2324,😊 Alex,😊alex@outlook.com,DE,USD,345,USB-C Cable,3,£12.5,,2023-05-12,5.00,In-transit,2023-05-17,credit card,,248
ORD17446,Jane Smith,janesmith@hotmail.com,UK,€,SKU_999,Laptop&nbsp;Bag,2,25,,2023-05-12,free,In-transit,2023-05-14,PayPal,,249
ORD19902,😊 Alex,😊alex@hotmail.com,Deutschland,$,SKU_999,Gaming Chair,three,€30,,2023-05-12,5.00,delivrd,2023-05-11,paypal,,250
,Marie Curie,mariecurie@yahoo.com,DE,€,345,Smartphone,2 pcs,£12.5,,2023-05-12,€4,In-transit,2023-05-17,credit card,Excellent 👍,251
ORD3019,John Doe,johndoe@yahoo.com,United States,USD,sku-678,USB-C Cable,2,€30,,2023-05-12,€4,In-transit,2023-05-22,Cash on deliv,Excellent 👍,252
ORD4724,Jane Smith,janesmith@outlook.com,Germany,JPY,sku-678,<b>Wireless Mouse</b>,2 pcs,€30,,2023-05-12,-3,Shipped,2023-05-22,Cash on deliv,,253
,😊 Alex,😊alex@hotmail.com,Germany,USD,#SKU234,Smartphone,1,$10.00,,2023-05-12,5.00,Cancelled,2023-05-11,Credit Curd,,254
ORD12715,Anna Müller,annamüller@hotmail.com,United Kingdom,£,345,<b>Wireless Mouse</b>,1,$10.00,,2023-05-12,-3,Delivered,2023-05-17,Cash on deliv,<div>Hurry</div>,255
ORD11577,John Doe,johndoe@hotmail.com,United States,JPY,sku-678,Smartphone,0,"15,00",,2023-05-12,free,Shipped,2023-05-17,Credit Curd,,256
ORD10948,Carlos Diaz,carlosdiaz@hotmail.com,United States,£,345,USB-C Cable,0,40,,2023-05-12,€4,Shipped,2023-05-11,PayPal,Delayed! 😡,257
ORD18474,😊 Alex,😊alex@gmail.con,Germany,JPY,SKU-123,<b>Wireless Mouse</b>,2 pcs,"15,00",,2023-05-12,-3,delivrd,2023-05-22,PayPal,Excellent 👍,258
ORD17069,Anna Müller,annamüller@hotmail.com,USA,£,SKU_999,USB-C Cable,2,twenty,,2023-05-12,7,Cancelled,2023-05-11,Credit Curd,<div>Hurry</div>,259
,Carlos Diaz,carlosdiaz@hotmail.com,United Kingdom,£,#SKU234,Gaming Chair,1,40,,2023-05-12,€4,In-transit,2023-05-22,PayPal,Excellent 👍,260
ORD15129,Jane Smith,janesmith@gmail.con,United Kingdom,USD,sku-678,Smartphone,-1,€30,,2023-05-12,$5,In-transit,2023-05-22,Cash on deliv,<div>Hurry</div>,261
ORD4410,😊 Alex,😊alex@hotmail.com,USA,JPY,SKU_999,Laptop&nbsp;Bag,1,€30,,2023-05-12,5.00,Delivered,2023-05-17,credit card,,262
ORD18380,Jane Smith,janesmith@yahoo.com,DE,USD,SKU-123,Laptop&nbsp;Bag,1,€30,,2026-12-01,-3,Delivered,2026-12-06,paypal,<div>Hurry</div>,263
ORD11259,Carlos Diaz,carlosdiaz@hotmail.com,DE,€,#SKU234,USB-C Cable,1,£12.5,,2023-05-12,-3,Delivered,2023-05-17,paypal,Delayed! 😡,264
ORD9451,😊 Alex,😊alex@hotmail.com,United Kingdom,£,#SKU234,Smartphone,2,40,,2023-05-12,7,Shipped,2023-05-22,PayPal,,265
ORD7706,Jane Smith,janesmith@hotmail.com,DE,$,345,Gaming Chair,0,"15,00",,2023-05-12,-3,Shipped,2023-05-17,paypal,,266
ORD16602,Carlos Diaz,carlosdiaz@yahoo.com,Germany,$,sku-678,Laptop&nbsp;Bag,three,"15,00",,2023-05-12,5.00,Delivered,2023-05-17,Cash on deliv,,267
ORD10392,Jane Smith,janesmith@gmail.con,Deutschland,€,#SKU234,<b>Wireless Mouse</b>,1,£12.5,,2026-12-01,free,Shipped,2026-11-30,paypal,,268
ORD16305,Marie Curie,mariecurie@hotmail.com,United Kingdom,USD,sku-678,Laptop&nbsp;Bag,-1,40,,2023-05-12,7,In-transit,2023-05-11,Cash on deliv,Delayed! 😡,269
,Anna Müller,annamüller@gmail.con,USA,€,345,Smartphone,1,€30,,2026-12-01,-3,In-transit,2026-12-06,paypal,Excellent 👍,270
,😊 Alex,😊alex@outlook.com,UK,€,SKU-123,Gaming Chair,-1,40,,2023-05-12,$5,Delivered,2023-05-11,paypal,,271
,Marie Curie,mariecurie@yahoo.com,United States,USD,SKU_999,Gaming Chair,3,40,,2023-05-12,free,delivrd,2023-05-14,Cash on deliv,Delayed! 😡,272
ORD14600,Marie Curie,mariecurie@hotmail.com,Germany,$,sku-678,USB-C Cable,3,£12.5,,2023-05-12,free,Cancelled,2023-05-11,credit card,Excellent 👍,273
ORD8405,Anna Müller,annamüller@yahoo.com,United States,USD,SKU_999,Laptop&nbsp;Bag,3,twenty,,2026-12-01,7,delivrd,2026-12-06,PayPal,,274
ORD5473,Marie Curie,mariecurie@yahoo.com,Germany,JPY,sku-678,Gaming Chair,2 pcs,€30,,2026-12-01,-3,delivrd,2026-12-03,Cash on deliv,<div>Hurry</div>,275
ORD18253,Jane Smith,janesmith@hotmail.com,DE,£,345,Gaming Chair,2 pcs,twenty,,2023-05-12,-3,Delivered,2023-05-22,Cash on deliv,<div>Hurry</div>,276
ORD14491,Marie Curie,mariecurie@outlook.com,DE,£,345,Laptop&nbsp;Bag,-1,25,,2023-05-12,7,In-transit,2023-05-14,Cash on deliv,Delayed! 😡,277
ORD10460,王伟,王伟@outlook.com,DE,$,345,Smartphone,1,$10.00,,2023-05-12,5.00,delivrd,2023-05-17,PayPal,Excellent 👍,278
ORD7562,Marie Curie,mariecurie@gmail.con,United Kingdom,JPY,#SKU234,Gaming Chair,1,25,,2023-05-12,$5,In-transit,2023-05-11,paypal,<div>Hurry</div>,279
ORD8216,Marie Curie,mariecurie@hotmail.com,United Kingdom,€,SKU_999,<b>Wireless Mouse</b>,3,"15,00",,2026-12-01,7,Cancelled,2026-12-11,paypal,Excellent 👍,280
ORD14208,Carlos Diaz,carlosdiaz@yahoo.com,United States,$,sku-678,Smartphone,0,40,,2023-05-12,7,delivrd,2023-05-17,Cash on deliv,,281
ORD10333,😊 Alex,😊alex@hotmail.com,Germany,€,sku-678,Laptop&nbsp;Bag,-1,25,,2023-05-12,-3,Shipped,2023-05-14,Credit Curd,<div>Hurry</div>,282
ORD17944,Jane Smith,janesmith@hotmail.com,USA,USD,sku-678,<b>Wireless Mouse</b>,2 pcs,"15,00",,2023-05-12,€4,In-transit,2023-05-17,Cash on deliv,,283
ORD5183,John Doe,johndoe@outlook.com,Deutschland,$,345,USB-C Cable,2,twenty,,2023-05-12,$5,Delivered,2023-05-14,credit card,,284
ORD6672,John Doe,johndoe@outlook.com,USA,JPY,sku-678,Laptop&nbsp;Bag,three,twenty,,2026-12-01,7,Delivered,2026-11-30,paypal,Delayed! 😡,285
ORD4194,Marie Curie,mariecurie@yahoo.com,UK,£,SKU-123,Smartphone,0,£12.5,,2026-12-01,€4,In-transit,2026-11-30,Credit Curd,<div>Hurry</div>,286
ORD14178,Marie Curie,mariecurie@yahoo.com,Germany,USD,sku-678,Smartphone,2,$10.00,,2023-05-12,5.00,Cancelled,2023-05-11,credit card,Delayed! 😡,287
ORD14908,😊 Alex,😊alex@yahoo.com,United Kingdom,$,SKU_999,USB-C Cable,1,€30,,2026-12-01,5.00,delivrd,2026-12-03,PayPal,,288
ORD5651,😊 Alex,😊alex@hotmail.com,United States,£,sku-678,Smartphone,2 pcs,40,,2023-05-12,-3,In-transit,2023-05-14,Cash on deliv,,289
ORD19624,😊 Alex,😊alex@hotmail.com,DE,€,SKU_999,<b>Wireless Mouse</b>,-1,€30,,2026-12-01,€4,Shipped,2026-12-06,PayPal,Delayed! 😡,290
ORD6832,王伟,王伟@hotmail.com,Germany,USD,345,Smartphone,0,25,,2023-05-12,€4,In-transit,2023-05-11,credit card,Excellent 👍,291
ORD3751,Jane Smith,janesmith@yahoo.com,UK,JPY,sku-678,Laptop&nbsp;Bag,1,twenty,,2023-05-12,7,Shipped,2023-05-14,credit card,<div>Hurry</div>,292
ORD17494,王伟,王伟@outlook.com,USA,USD,SKU_999,Laptop&nbsp;Bag,1,25,,2023-05-12,-3,In-transit,2023-05-17,Cash on deliv,Excellent 👍,293
ORD13583,Anna Müller,annamüller@yahoo.com,Germany,USD,sku-678,Gaming Chair,three,twenty,,2026-12-01,5.00,Shipped,2026-12-06,credit card,Delayed! 😡,294
ORD12697,Anna Müller,annamüller@hotmail.com,UK,€,SKU_999,Gaming Chair,three,€30,,2023-05-12,free,Cancelled,2023-05-11,Credit Curd,Delayed! 😡,295
ORD3056,王伟,王伟@yahoo.com,DE,$,#SKU234,USB-C Cable,3,twenty,,2026-12-01,€4,delivrd,2026-12-11,Credit Curd,,296
ORD15409,Carlos Diaz,carlosdiaz@yahoo.com,Germany,€,SKU_999,Gaming Chair,three,25,,2026-12-01,5.00,Delivered,2026-12-06,Credit Curd,Delayed! 😡,297
ORD13090,John Doe,johndoe@gmail.con,DE,$,#SKU234,Laptop&nbsp;Bag,2 pcs,"15,00",,2023-05-12,7,Delivered,2023-05-22,PayPal,Delayed! 😡,298
ORD14899,Carlos Diaz,carlosdiaz@gmail.con,United Kingdom,$,SKU-123,<b>Wireless Mouse</b>,0,twenty,,2023-05-12,7,In-transit,2023-05-22,Credit Curd,<div>Hurry</div>,299
ORD19522,Jane Smith,janesmith@yahoo.com,Deutschland,$,SKU-123,Smartphone,0,€30,,2026-12-01,5.00,delivrd,2026-12-03,credit card,Excellent 👍,300
ORD7469,Carlos Diaz,carlosdiaz@yahoo.com,Germany,£,SKU-123,Smartphone,3,£12.5,,2023-05-12,-3,Shipped,2023-05-14,paypal,,301
ORD17109,王伟,王伟@yahoo.com,DE,£,#SKU234,Laptop&nbsp;Bag,three,40,,2023-05-12,€4,Cancelled,2023-05-22,PayPal,Excellent 👍,302
ORD16447,😊 Alex,😊alex@outlook.com,Deutschland,£,345,Laptop&nbsp;Bag,3,"15,00",,2023-05-12,free,In-transit,2023-05-17,PayPal,Delayed! 😡,303
ORD12406,Jane Smith,janesmith@hotmail.com,United Kingdom,$,sku-678,Laptop&nbsp;Bag,-1,£12.5,,2023-05-12,€4,Delivered,2023-05-11,paypal,,304
ORD11489,John Doe,johndoe@hotmail.com,Deutschland,£,sku-678,Laptop&nbsp;Bag,1,€30,,2023-05-12,5.00,delivrd,2023-05-22,Cash on deliv,<div>Hurry</div>,305
ORD14269,Jane Smith,janesmith@gmail.con,UK,JPY,#SKU234,Laptop&nbsp;Bag,1,40,,2023-05-12,-3,Delivered,2023-05-17,PayPal,,306
ORD13708,Carlos Diaz,carlosdiaz@hotmail.com,Deutschland,$,#SKU234,<b>Wireless Mouse</b>,3,€30,,2026-12-01,5.00,delivrd,2026-12-03,paypal,Excellent 👍,307
ORD19111,Anna Müller,annamüller@gmail.con,United States,£,SKU_999,Gaming Chair,-1,$10.00,,2023-05-12,€4,Shipped,2023-05-17,paypal,Delayed! 😡,308
ORD16248,Anna Müller,annamüller@hotmail.com,USA,USD,sku-678,Gaming Chair,3,twenty,,2023-05-12,7,Shipped,2023-05-14,credit card,<div>Hurry</div>,309
